40.3225,64.1025,67.5675,32.36,67.65,97.89497,14.8,87
41.3223,64.935,67.5675,34.31,60.65,97.8855,20.51,88
40.9836,65.7894,68.4931,35.16,58.82,97.88463,21.4,88
41.3223,65.7894,68.4931,36.04,52.2,97.88392,15.12,83
39.37,63.2911,65.7894,37.36,49.4,97.87686,56.09,83
38.4615,63.2911,65.7894,37.4,46.44,97.87652,15.01,88
38.4615,63.2911,65.7894,37.36,51.01,97.86224,10.09,86
9.4339,61.7283,66.6666,37.27,48.12,97.86637,10.53,85
39.0625,64.1025,64.935,36.86,50.35,97.87478,15.02,87
40.6504,64.1025,66.6666,36.84,49.12,97.87869,13.19,86
39.0625,63.2911,64.935,36.61,57.07,97.87515,17.19,87
38.4615,63.2911,65.7894,36.45,56.48,97.86734,27.27,87
38.4615,63.2911,64.935,36.81,54.4,97.86917,29.14,87
38.4615,63.2911,64.935,37.33,53.61,97.86492,30.24,88
38.4615,63.2911,65.7894,37.81,48.71,97.85299,25.68,86
37.8787,63.2911,64.935,38.13,51.24,97.85774,33.44,88
38.1679,63.2911,65.7894,38.61,51.02,97.85312,34.37,88
37.8787,63.2911,64.935,39.2,47.19,97.84774,32.91,88
37.8787,63.2911,65.7894,39.61,45.16,97.84917,31.88,87
37.8787,63.2911,65.7894,39.83,46.2,97.84374,34.19,87
37.5939,63.2911,64.935,40.04,45.35,97.83632,33.97,87
37.5939,63.2911,64.935,40.47,45.14,97.8567,34.23,87
37.5939,63.2911,64.935,40.7,43.3,97.85157,34.54,87
37.5939,63.2911,64.935,40.93,45.41,97.86589,36.83,87
37.5939,63.2911,64.935,41.04,41.89,97.86113,38.11,87
37.3134,64.1025,64.935,41.2,42.49,97.85557,36.02,87
37.5939,63.2911,64.935,41.31,42.35,97.84842,24.58,86
37.037,64.1025,64.1025,40.93,38.68,97.84764,20.89,85
36.7647,63.2911,64.1025,40.13,40.21,97.83831,17.53,85
36.7647,62.5,64.935,39.13,38.64,97.84369,18.11,86
36.4963,62.5,64.1025,38.36,42.92,97.84216,17.64,84
36.4963,62.5,64.935,37.81,42.09,97.8589,17.81,86
36.2318,62.5,64.935,37.31,47.83,97.85974,6.64,86
35.9712,62.5,64.935,36.61,43.39,97.86054,11.44,86
35.9712,63.2911,64.1025,35.83,50.91,97.85737,10.79,86
36.2318,62.5,64.1025,35.18,50.26,97.85319,10.16,84
35.7142,62.5,64.1025,34.63,44.71,97.84074,9.66,86
35.7142,62.5,64.1025,33.97,47.16,97.85082,9.39,85
35.7142,63.2911,64.935,33.66,54.48,97.84747,9.29,86
35.4609,64.1025,64.1025,33.25,49.05,97.84697,9.31,86
35.4609,63.2911,64.935,32.97,47.98,97.84767,9.37,86
35.2112,63.2911,64.935,32.7,49.37,97.84591,9.39,86
34.965,64.1025,64.1025,32.59,62.36,97.84749,9.4,86
35.2112,64.1025,64.1025,32.38,56.72,97.84719,9.35,86
34.7222,64.1025,64.1025,32.24,63.44,97.84511,9.21,86
34.965,63.2911,64.1025,32.18,62.45,97.84612,9.08,86
34.965,63.2911,64.1025,32.16,60.16,97.84097,9.05,86
34.7222,63.2911,64.1025,32.18,60.4,97.84097,8.91,86
34.7222,63.2911,64.1025,32.16,58.66,97.84017,8.54,83
34.7222,63.2911,64.935,32.16,61.61,97.84484,8.41,86
34.2465,63.2911,64.1025,32.09,66.06,97.83912,8.41,86
34.2465,63.2911,64.935,31.95,58.16,97.8433,8.25,86
34.4827,63.2911,64.935,31.94,61.31,97.837,8.1,86
34.2465,63.2911,64.935,31.95,66.87,97.83747,8.06,85
34.2465,63.2911,64.935,31.86,68.97,97.83866,7.96,86
34.0136,63.2911,64.935,31.7,64.35,97.82978,7.89,86
34.0136,63.2911,64.935,31.54,65.08,97.84021,7.95,85
34.0136,64.1025,64.1025,31.4,57.2,97.84049,8.03,86
34.0136,64.1025,64.1025,31.29,64.96,97.83957,7.92,85
34.2465,63.2911,64.935,31.31,57.28,97.84162,7.75,86
34.0136,63.2911,64.1025,31.31,57.67,97.84517,7.38,86
33.7837,63.2911,64.935,31.35,64.86,97.84805,6.87,82
33.7837,63.2911,64.935,31.29,60.63,97.84825,6.38,86
33.7837,64.1025,64.1025,31.31,72.06,97.84551,6.03,85
33.7837,63.2911,64.935,31.27,61.12,97.85712,5.99,85
33.7837,63.2911,64.935,31.23,66.22,97.85151,6.07,85
33.7837,64.1025,64.1025,31.14,58.28,97.8398,5.96,85
34.0136,64.1025,64.1025,31.05,66.1,97.84565,5.68,85
34.2465,63.2911,64.935,30.94,64.81,97.84637,5.47,85
34.0136,64.1025,64.1025,30.88,66.79,97.85637,5.44,85
34.0136,64.1025,64.935,30.75,66.54,97.85415,5.49,85
34.0136,63.2911,64.935,30.6,57.41,97.85472,5.62,85
34.0136,64.1025,64.1025,30.52,59.18,97.8462,5.76,85
34.0136,64.1025,64.935,30.53,62.35,97.84539,5.87,85
34.0136,64.935,64.935,30.48,60.25,97.84687,5.89,85
34.2465,63.2911,64.935,30.46,58.65,97.84124,5.86,85
34.0136,64.1025,64.935,30.46,56.09,97.84204,5.74,85
34.0136,64.935,64.935,30.4,58.68,97.83676,5.63,85
34.0136,64.1025,65.7894,30.35,59.83,97.82791,5.44,85
34.0136,64.935,64.935,30.29,57.09,97.8355,5.3,85
34.0136,64.935,64.935,30.22,58.05,97.83676,5.17,85
34.0136,64.935,64.935,30.19,65.46,97.82795,5.02,85
34.0136,64.935,64.935,30.12,59.97,97.8257,4.86,78
34.0136,64.1025,64.935,30.11,59.76,97.82955,4.7,85
34.0136,64.1025,65.7894,30.1,61.23,97.82169,4.48,85
33.7837,64.935,64.935,30.04,60.64,97.81671,3.78,85
33.7837,64.1025,65.7894,29.97,61.93,97.83987,3.04,85
33.7837,64.1025,65.7894,29.67,68.38,97.82909,4.58,85
33.7837,64.935,64.935,29.06,75.87,97.8165,3.66,85
34.0136,64.1025,64.935,28.62,75.04,97.80547,3.82,85
33.7837,64.1025,65.7894,28.29,77.68,97.79054,3.88,85
33.7837,64.1025,65.7894,28.12,79.84,97.80215,3.82,85
33.557,64.1025,65.7894,27.94,80.78,97.80265,3.81,85
33.7837,64.1025,64.935,27.64,80.46,97.79411,3.9,85
33.7837,64.1025,64.935,27.45,81.3,97.77905,3.89,85
33.557,64.1025,64.935,27.44,80.69,97.77282,3.84,85
33.7837,64.1025,64.935,27.5,81.43,97.75847,3.79,85
33.557,64.1025,65.7894,27.57,77.62,97.75642,3.66,85
33.557,64.935,64.935,27.62,76.18,97.74429,3.47,85
33.557,64.1025,65.7894,27.63,74.84,97.72845,3.34,85
33.557,64.1025,65.7894,27.62,72.84,97.72524,3.18,85
33.3333,64.1025,64.935,27.63,69.69,97.71787,3.04,85
33.3333,64.935,64.935,27.65,71.61,97.70475,2.93,85
33.3333,64.1025,65.7894,27.65,75.53,97.70203,2.85,85
33.3333,64.1025,64.935,27.63,79.06,97.68902,2.76,85
33.3333,64.1025,65.7894,27.59,77.62,97.68645,2.57,85
33.3333,64.1025,64.935,27.53,80.44,97.68001,2.37,85
33.3333,64.1025,64.935,27.5,77.62,97.67904,2.24,85
33.3333,64.1025,64.935,27.45,78.33,97.67532,2.1,85
33.3333,64.1025,65.7894,27.44,82.18,97.65928,1.95,85
33.3333,64.1025,64.935,27.4,79.06,97.64469,1.84,85
33.3333,64.1025,64.935,27.36,81.89,97.65492,1.73,84
33.3333,64.1025,65.7894,27.31,86.69,97.65792,1.63,79
33.1125,64.1025,64.935,27.26,85.78,97.66299,1.54,85
33.3333,64.1025,64.935,27.15,85.66,97.66676,1.45,81
33.1125,64.1025,64.935,27.11,85.01,97.68161,1.41,84
33.1125,64.1025,65.7894,27.04,84.75,97.68878,1.39,83
33.1125,64.935,64.935,27.03,84.98,97.69672,1.4,84
33.1125,64.1025,64.935,26.98,86.13,97.70039,1.47,84
33.1125,64.1025,64.935,26.95,90.27,97.70099,1.63,84
32.8947,64.1025,64.935,26.95,88.85,97.70262,1.82,84
33.1125,64.1025,64.935,26.96,88.88,97.70421,2.08,84
33.1125,64.1025,64.935,26.95,92.86,97.7135,2.39,84
32.8947,64.1025,64.935,26.93,87.13,97.71137,2.64,84
32.8947,64.935,64.935,26.89,92.16,97.71822,2.88,84
32.8947,64.1025,64.935,26.88,97.11,97.72861,3.12,84
33.1125,64.1025,64.935,26.86,100,97.71917,2.87,84
33.1125,64.1025,64.935,26.86,100,97.71755,2.47,84
32.8947,64.1025,64.935,26.84,100,97.71161,2.31,84
32.8947,64.935,64.935,26.78,100,97.71714,2.34,84
32.8947,64.935,64.935,26.73,100,97.71586,2.33,84
32.6797,64.1025,64.935,26.75,100,97.71232,2.4,84
32.6797,64.1025,64.935,26.71,99.34,97.70749,2.55,84
32.8947,64.1025,65.7894,26.7,100,97.70536,2.65,84
32.8947,64.1025,65.7894,26.69,100,97.71542,2.8,84
32.8947,64.1025,65.7894,26.7,100,97.7203,3.02,84
32.6797,64.935,64.935,26.75,100,97.73951,3.47,84
32.8947,64.935,64.935,26.84,100,97.73639,3.78,84
32.6797,64.935,64.935,26.88,100,97.74414,3.91,84
32.8947,64.935,64.935,26.88,100,97.73326,3.51,84
32.8947,64.935,64.935,26.87,100,97.7243,3.68,84
32.6797,64.1025,65.7894,26.9,100,97.71903,3.63,84
32.4675,64.935,64.935,26.94,100,97.72497,3.32,84
32.6797,64.1025,64.935,26.95,92.42,97.7304,3.35,83
32.6797,64.1025,65.7894,26.95,92.96,97.73009,3.22,84
32.4675,64.935,64.935,26.95,87.79,97.74995,2.84,83
32.4675,64.935,64.935,27,92.11,97.76726,2.63,83
32.6797,64.935,64.935,27.03,88.92,97.76395,2.52,83
32.4675,64.935,64.935,27,83.69,97.76726,2.39,83
32.6797,64.935,64.935,26.95,97.68,97.77605,2.21,83
32.4675,64.935,64.935,26.9,87.97,97.78,1.95,83
32.6797,64.935,64.935,26.79,86.01,97.77396,1.8,83
32.258,64.935,64.935,26.72,90.16,97.7673,1.69,83
32.258,64.935,64.935,26.72,93.73,97.76299,1.62,83
32.258,64.935,64.935,26.73,90.28,97.76974,1.41,83
32.258,64.935,64.935,26.71,91.93,97.77899,1.22,83
32.258,65.7894,64.935,26.7,97.08,97.78745,1.12,83
32.4675,64.935,64.935,26.67,96.59,97.79024,1.05,83
32.4675,64.935,64.935,26.57,100,97.80565,0.96,83
32.4675,64.935,64.935,26.47,99.76,97.8132,0.9,83
32.4675,64.1025,64.935,26.34,99.74,97.81399,0.76,83
32.4675,64.935,64.935,26.22,100,97.82615,0.64,83
32.4675,64.1025,64.935,26.15,97.76,97.8187,0.53,83
32.4675,64.1025,64.935,26.09,99.45,97.81718,0.43,83
32.4675,64.935,64.935,26,100,97.82245,0.32,79
32.4675,64.935,64.935,25.9,100,97.8215,0.25,83
32.4675,64.935,64.935,25.84,100,97.83196,0.2,83
32.258,65.7894,64.935,25.77,100,97.83857,0.16,83
32.4675,64.935,64.935,25.71,100,97.83159,0.13,83
32.4675,64.935,64.935,25.69,100,97.8349,0.1,83
32.4675,64.935,64.935,25.63,100,97.83225,0.09,83
32.258,64.935,64.935,25.56,100,97.8237,0.06,83
32.0512,65.7894,64.935,25.52,100,97.81834,0.04,83
32.258,65.7894,64.935,25.51,100,97.82597,0.03,83
32.4675,64.935,64.935,25.51,100,97.83384,0.02,83
32.258,64.935,64.935,25.51,100,97.82759,0.02,83
32.0512,64.935,64.935,25.48,100,97.8325,0.02,83
32.0512,65.7894,64.935,25.45,100,97.84203,0.01,83
32.0512,65.7894,64.935,25.44,100,97.84101,0.01,83
32.258,64.935,64.935,25.37,100,97.83372,0.01,83
32.258,64.935,64.935,25.37,100,97.82205,0,83
32.0512,64.935,64.935,25.38,100,97.82065,0,83
32.258,64.935,64.935,25.37,100,97.82286,0,82
32.0512,64.935,64.935,25.37,98.91,97.82747,0,80
33.7837,67.5675,66.6666,25.42,92.06,97.7514,0,33
32.0512,64.935,64.935,25.45,99.46,97.81327,0,82
32.258,64.935,64.935,25.44,93.48,97.819,0,82
32.0512,64.935,64.935,25.43,92.92,97.81849,0,82
32.258,64.935,64.935,25.38,96.5,97.82337,0,78
32.0512,64.935,64.935,25.39,93.29,97.83151,0,82
31.8471,64.935,64.935,25.36,95.95,97.8332,0,82
31.8471,65.7894,64.935,25.31,100,97.83841,0.01,82
31.8471,64.935,64.935,25.23,100,97.83525,0.01,82
31.8471,65.7894,64.935,25.19,100,97.83912,0,82
32.0512,64.935,65.7894,25.17,100,97.8378,0,82
31.8471,64.935,64.935,25.2,100,97.84425,0,82
31.8471,64.935,64.935,25.19,100,97.84726,0,82
31.8471,65.7894,64.935,25.2,100,97.85269,0,82
31.8471,65.7894,64.935,25.17,100,97.8728,0,82
31.8471,64.935,64.935,25.14,100,97.86712,0,80
31.8471,65.7894,64.935,25.12,100,97.86311,0,82
31.8471,64.935,65.7894,25.11,100,97.86389,0,82
31.6455,64.935,64.935,25.04,98.4,97.86969,0,82
31.8471,64.935,65.7894,24.98,100,97.87706,0,75
31.6455,65.7894,64.935,24.95,100,97.87905,0,82
31.6455,65.7894,64.935,24.95,100,97.88989,0,82
31.6455,65.7894,64.1025,24.94,100,97.88747,0,82
31.8471,65.7894,64.935,24.87,100,97.88644,0,82
31.6455,66.6666,64.1025,24.85,100,97.87615,0,82
31.6455,65.7894,64.1025,24.84,100,97.88136,0,82
31.6455,66.6666,64.1025,24.79,100,97.88544,0,82
31.8471,64.935,64.935,24.72,100,97.87687,0,82
31.6455,64.935,65.7894,24.71,100,97.86978,0,82
31.6455,65.7894,64.935,24.7,100,97.87087,0,82
31.6455,64.935,64.935,24.69,100,97.87115,0,82
31.4465,65.7894,64.935,24.65,100,97.86634,0,82
31.4465,64.935,65.7894,24.63,100,97.87394,0,82
31.4465,64.935,65.7894,24.62,100,97.87962,0,82
31.4465,65.7894,64.1025,24.62,100,97.87962,0,82
31.6455,64.935,64.935,24.63,100,97.87855,0,81
31.4465,64.935,65.7894,24.62,100,97.86689,0,81
31.4465,64.935,65.7894,24.62,100,97.86449,0,81
31.4465,65.7894,64.935,24.57,100,97.86074,0,75
31.4465,65.7894,64.1025,24.56,100,97.8548,0,81
31.4465,64.935,65.7894,24.55,100,97.8548,0,81
31.25,65.7894,64.1025,24.57,100,97.8526,0,81
31.25,64.935,65.7894,24.55,100,97.83419,0,81
31.25,64.935,65.7894,24.51,100,97.84751,0,81
31.25,64.935,64.935,24.45,100,97.83701,0,81
31.25,64.935,64.935,24.37,100,97.84306,0,81
31.25,64.935,64.1025,24.29,100,97.84911,0,81
31.25,64.935,64.1025,24.22,100,97.85214,0,81
31.25,64.935,64.1025,24.2,100,97.86056,0,81
31.25,64.935,64.935,24.2,100,97.86515,0,81
31.25,64.935,64.935,24.19,100,97.87789,0,80
31.25,64.935,64.1025,24.21,100,97.88494,0,81
31.25,64.935,64.1025,24.23,100,97.87897,0,81
31.25,64.935,64.1025,24.27,100,97.87756,0,81
31.25,64.935,64.1025,24.23,100,97.87355,0,78
31.25,64.935,64.1025,24.23,100,97.88275,0,81
31.25,64.935,64.1025,24.2,100,97.88682,0,81
31.25,64.935,64.1025,24.2,100,97.86086,0,80
31.25,64.935,64.1025,24.17,100,97.84434,0,80
31.0559,64.935,64.1025,24.12,100,97.83247,0,80
31.0559,64.935,64.1025,24.07,100,97.82953,0,80
30.8641,64.935,64.1025,24.04,100,97.8293,0,80
30.8641,64.935,64.1025,24.04,100,97.83201,0,80
31.0559,65.7894,64.1025,24.04,100,97.83743,0,80
30.8641,64.935,64.1025,24.02,100,97.84147,0,80
31.0559,65.7894,64.1025,23.98,100,97.83853,0,80
30.8641,64.935,64.1025,23.95,100,97.84803,0,80
30.8641,64.935,64.1025,23.95,100,97.85993,0,80
30.6748,64.935,64.1025,23.96,100,97.87672,0,80
30.8641,64.935,64.935,23.96,100,97.87672,0,80
30.8641,65.7894,64.1025,23.95,100,97.8778,0,78
30.6748,65.7894,64.1025,23.9,100,97.88435,0,80
30.8641,64.935,64.935,23.87,100,97.88572,0,80
30.6748,64.935,64.1025,23.86,100,97.88707,0,80
30.8641,64.935,64.935,23.81,100,97.87684,0,80
30.8641,64.935,64.935,23.82,100,97.88926,0,80
30.8641,65.7894,64.1025,23.78,100,97.90095,0,80
30.6748,64.935,64.935,23.72,100,97.90478,0,80
30.4878,65.7894,64.1025,23.7,100,97.90775,0,80
30.6748,64.935,64.935,23.7,100,97.91615,0,80
30.4878,65.7894,64.1025,23.73,100,97.9148,0,80
30.6748,65.7894,64.1025,23.75,100,97.91963,0,80
30.6748,64.935,64.935,23.71,100,97.91669,0,80
30.6748,64.935,64.935,23.7,100,97.9259,0,80
30.6748,64.935,64.935,23.67,100,97.92753,0,80
30.6748,65.7894,64.1025,23.65,100,97.93294,0,80
30.4878,65.7894,64.1025,23.64,100,97.93892,0,80
30.6748,64.935,64.935,23.63,100,97.94594,0,80
30.303,65.7894,64.1025,23.64,100,97.94324,0,80
30.6748,65.7894,64.1025,23.63,100,97.94434,0,80
30.6748,65.7894,64.1025,23.6,100,97.93406,0,80
30.4878,64.935,64.935,23.6,100,97.92865,0,80
30.4878,64.935,64.1025,23.62,100,97.92376,0,80
30.4878,64.935,64.1025,23.64,100,97.9197,0,80
30.4878,64.935,64.1025,23.64,100,97.91617,0,80
30.4878,64.935,63.2911,23.67,100,97.92753,0,80
30.1204,64.935,64.1025,23.67,100,97.92211,0,80
30.303,64.935,63.2911,23.65,100,97.92132,0,79
30.1204,64.935,64.1025,23.64,100,97.9243,0,79
29.9401,64.935,63.2911,23.65,100,97.91428,0,79
29.9401,64.935,63.2911,23.67,100,97.91292,0,79
30.303,64.935,63.2911,23.67,100,97.91481,0,79
30.1204,64.935,63.2911,23.67,100,97.93294,0,79
30.1204,64.935,63.2911,23.65,100,97.93134,0,79
30.1204,64.935,63.2911,23.67,100,97.94405,0,79
29.9401,64.935,63.2911,23.65,100,97.95135,0,79
30.1204,64.935,63.2911,23.67,100,97.95459,0,79
29.9401,64.935,63.2911,23.63,100,97.96759,0,79
29.9401,65.7894,63.2911,23.6,100,97.97194,0,79
29.9401,65.7894,63.2911,23.55,100,97.96709,0,79
29.9401,65.7894,63.2911,23.51,100,97.96822,0,79
29.9401,65.7894,63.2911,23.45,100,97.97093,0,75
29.9401,65.7894,63.2911,23.44,100,97.96527,0,79
